Timestamp,Source IP,Message,Label
03:49.1,192.168.1.214,Normal operation,0
20:49.1,192.168.1.217,Failed login attempt,0
29:49.1,192.168.1.108,High CPU usage,0
17:49.1,192.168.1.253,High CPU usage,0
59:49.1,192.168.1.152,Failed login attempt,0
43:49.1,192.168.1.36,Normal operation,0
27:49.1,192.168.1.112,High CPU usage,0
18:49.1,192.168.1.237,High CPU usage,0
53:49.1,192.168.1.41,DDoS detected,1
18:49.1,192.168.1.248,High CPU usage,0
43:49.1,192.168.1.209,Failed login attempt,0
28:49.1,192.168.1.67,Connection timeout,0
40:49.1,192.168.1.119,Connection timeout,0
32:49.1,192.168.1.41,Failed login attempt,0
24:49.1,192.168.1.150,Connection timeout,0
31:49.1,192.168.1.133,DDoS detected,1
28:49.1,192.168.1.228,Normal operation,0
53:49.1,192.168.1.191,DDoS detected,1
41:49.1,192.168.1.137,Normal operation,0
46:49.1,192.168.1.16,Normal operation,0
04:49.1,192.168.1.251,High CPU usage,0
39:49.1,192.168.1.172,Failed login attempt,0
36:49.1,192.168.1.194,DDoS detected,1
14:49.1,192.168.1.78,Connection timeout,0
33:49.1,192.168.1.110,DDoS detected,1
20:49.1,192.168.1.176,DDoS detected,1
35:49.1,192.168.1.11,DDoS detected,1
48:49.1,192.168.1.226,DDoS detected,1
49:49.1,192.168.1.5,DDoS detected,1
45:49.1,192.168.1.146,High CPU usage,0
21:49.1,192.168.1.98,Connection timeout,0
50:49.1,192.168.1.12,DDoS detected,1
39:49.1,192.168.1.173,Connection timeout,0
25:49.1,192.168.1.64,Normal operation,0
19:49.1,192.168.1.137,DDoS detected,1
14:49.1,192.168.1.248,Failed login attempt,0
20:49.1,192.168.1.156,Normal operation,0
15:49.1,192.168.1.46,High CPU usage,0
44:49.1,192.168.1.206,Normal operation,0
11:49.1,192.168.1.83,Failed login attempt,0
43:49.1,192.168.1.151,DDoS detected,1
24:49.1,192.168.1.86,Failed login attempt,0
44:49.1,192.168.1.245,Normal operation,0
05:49.1,192.168.1.105,Normal operation,0
13:49.1,192.168.1.206,Connection timeout,0
04:49.1,192.168.1.75,Normal operation,0
43:49.1,192.168.1.162,Connection timeout,0
52:49.1,192.168.1.7,DDoS detected,1
12:49.1,192.168.1.110,High CPU usage,0
38:49.1,192.168.1.59,Normal operation,0
45:49.1,192.168.1.95,Connection timeout,0
57:49.1,192.168.1.64,Normal operation,0
47:49.1,192.168.1.186,High CPU usage,0
52:49.1,192.168.1.226,Failed login attempt,0
12:49.1,192.168.1.52,High CPU usage,0
51:49.1,192.168.1.37,Connection timeout,0
08:49.1,192.168.1.64,Connection timeout,0
50:49.1,192.168.1.173,High CPU usage,0
35:49.1,192.168.1.116,Failed login attempt,0
05:49.1,192.168.1.163,Connection timeout,0
51:49.1,192.168.1.138,High CPU usage,0
22:49.1,192.168.1.255,Normal operation,0
43:49.1,192.168.1.117,High CPU usage,0
31:49.1,192.168.1.146,Connection timeout,0
26:49.1,192.168.1.191,Normal operation,0
14:49.1,192.168.1.143,High CPU usage,0
57:49.1,192.168.1.136,High CPU usage,0
06:49.1,192.168.1.117,DDoS detected,1
31:49.1,192.168.1.56,Normal operation,0
06:49.1,192.168.1.55,High CPU usage,0
52:49.1,192.168.1.205,DDoS detected,1
23:49.1,192.168.1.244,Normal operation,0
17:49.1,192.168.1.18,Failed login attempt,0
16:49.1,192.168.1.125,Failed login attempt,0
50:49.1,192.168.1.31,High CPU usage,0
00:49.1,192.168.1.166,High CPU usage,0
42:49.1,192.168.1.246,Failed login attempt,0
59:49.1,192.168.1.10,Connection timeout,0
01:49.1,192.168.1.142,DDoS detected,1
58:49.1,192.168.1.150,Connection timeout,0
03:49.1,192.168.1.101,Connection timeout,0
38:49.1,192.168.1.131,Connection timeout,0
53:49.1,192.168.1.45,High CPU usage,0
22:49.1,192.168.1.231,Failed login attempt,0
22:49.1,192.168.1.98,Failed login attempt,0
13:49.1,192.168.1.210,High CPU usage,0
32:49.1,192.168.1.35,Failed login attempt,0
11:49.1,192.168.1.101,Normal operation,0
57:49.1,192.168.1.221,Failed login attempt,0
24:49.1,192.168.1.112,DDoS detected,1
50:49.1,192.168.1.229,High CPU usage,0
24:49.1,192.168.1.156,DDoS detected,1
19:49.1,192.168.1.101,High CPU usage,0
47:49.1,192.168.1.250,Connection timeout,0
06:49.1,192.168.1.202,High CPU usage,0
23:49.1,192.168.1.31,Failed login attempt,0
39:49.1,192.168.1.205,DDoS detected,1
06:49.1,192.168.1.174,Connection timeout,0
41:49.1,192.168.1.2,DDoS detected,1
23:49.1,192.168.1.122,Failed login attempt,0
33:49.1,192.168.1.254,DDoS detected,1
47:49.1,192.168.1.66,Connection timeout,0
05:49.1,192.168.1.73,Normal operation,0
31:49.1,192.168.1.9,Failed login attempt,0
58:49.1,192.168.1.195,Normal operation,0
21:49.1,192.168.1.111,High CPU usage,0
55:49.1,192.168.1.153,High CPU usage,0
19:49.1,192.168.1.5,DDoS detected,1
38:49.1,192.168.1.8,Failed login attempt,0
51:49.1,192.168.1.115,Normal operation,0
19:49.1,192.168.1.245,Connection timeout,0
34:49.1,192.168.1.116,DDoS detected,1
15:49.1,192.168.1.114,Connection timeout,0
14:49.1,192.168.1.105,DDoS detected,1
45:49.1,192.168.1.196,Connection timeout,0
52:49.1,192.168.1.179,Normal operation,0
37:49.1,192.168.1.74,DDoS detected,1
15:49.1,192.168.1.100,Failed login attempt,0
59:49.1,192.168.1.226,DDoS detected,1
39:49.1,192.168.1.145,High CPU usage,0
42:49.1,192.168.1.213,Failed login attempt,0
06:49.1,192.168.1.50,Normal operation,0
05:49.1,192.168.1.62,Connection timeout,0
55:49.1,192.168.1.133,High CPU usage,0
27:49.1,192.168.1.7,Failed login attempt,0
15:49.1,192.168.1.190,Failed login attempt,0
36:49.1,192.168.1.42,Failed login attempt,0
21:49.1,192.168.1.158,Normal operation,0
05:49.1,192.168.1.21,High CPU usage,0
16:49.1,192.168.1.226,DDoS detected,1
41:49.1,192.168.1.45,DDoS detected,1
30:49.1,192.168.1.124,Failed login attempt,0
20:49.1,192.168.1.99,High CPU usage,0
16:49.1,192.168.1.133,Connection timeout,0
46:49.1,192.168.1.205,DDoS detected,1
14:49.1,192.168.1.224,DDoS detected,1
21:49.1,192.168.1.146,Normal operation,0
02:49.1,192.168.1.214,High CPU usage,0
43:49.1,192.168.1.181,Connection timeout,0
00:49.1,192.168.1.199,Normal operation,0
18:49.1,192.168.1.40,Connection timeout,0
05:49.1,192.168.1.157,Failed login attempt,0
02:49.1,192.168.1.77,DDoS detected,1
01:49.1,192.168.1.231,Connection timeout,0
08:49.1,192.168.1.22,High CPU usage,0
28:49.1,192.168.1.191,Failed login attempt,0
51:49.1,192.168.1.108,Connection timeout,0
59:49.1,192.168.1.22,High CPU usage,0
47:49.1,192.168.1.10,High CPU usage,0
40:49.1,192.168.1.163,Connection timeout,0
11:49.1,192.168.1.48,Connection timeout,0
57:49.1,192.168.1.113,DDoS detected,1
24:49.1,192.168.1.109,Failed login attempt,0
49:49.1,192.168.1.23,Connection timeout,0
30:49.1,192.168.1.33,Failed login attempt,0
48:49.1,192.168.1.255,Connection timeout,0
54:49.1,192.168.1.214,Failed login attempt,0
52:49.1,192.168.1.163,Normal operation,0
39:49.1,192.168.1.75,Connection timeout,0
22:49.1,192.168.1.222,Normal operation,0
36:49.1,192.168.1.242,Normal operation,0
44:49.1,192.168.1.249,High CPU usage,0
00:49.1,192.168.1.29,High CPU usage,0
38:49.1,192.168.1.62,Connection timeout,0
50:49.1,192.168.1.109,Connection timeout,0
54:49.1,192.168.1.134,High CPU usage,0
29:49.1,192.168.1.200,Failed login attempt,0
31:49.1,192.168.1.148,Connection timeout,0
57:49.1,192.168.1.9,Normal operation,0
49:49.1,192.168.1.98,DDoS detected,1
18:49.1,192.168.1.214,Connection timeout,0
04:49.1,192.168.1.73,Failed login attempt,0
19:49.1,192.168.1.243,DDoS detected,1
46:49.1,192.168.1.88,Failed login attempt,0
51:49.1,192.168.1.155,High CPU usage,0
15:49.1,192.168.1.70,Normal operation,0
27:49.1,192.168.1.141,DDoS detected,1
50:49.1,192.168.1.65,Normal operation,0
11:49.1,192.168.1.55,High CPU usage,0
14:49.1,192.168.1.78,Failed login attempt,0
50:49.1,192.168.1.219,Normal operation,0
51:49.1,192.168.1.46,DDoS detected,1
42:49.1,192.168.1.32,Normal operation,0
55:49.1,192.168.1.127,High CPU usage,0
32:49.1,192.168.1.174,Normal operation,0
41:49.1,192.168.1.61,High CPU usage,0
52:49.1,192.168.1.55,Normal operation,0
20:49.1,192.168.1.253,Failed login attempt,0
40:49.1,192.168.1.91,Connection timeout,0
04:49.1,192.168.1.222,Connection timeout,0
16:49.1,192.168.1.183,DDoS detected,1
46:49.1,192.168.1.108,Failed login attempt,0
21:49.1,192.168.1.233,Connection timeout,0
11:49.1,192.168.1.241,DDoS detected,1
07:49.1,192.168.1.12,DDoS detected,1
18:49.1,192.168.1.191,Connection timeout,0
34:49.1,192.168.1.9,DDoS detected,1
23:49.1,192.168.1.124,Connection timeout,0
35:49.1,192.168.1.239,Normal operation,0
18:49.1,192.168.1.232,Normal operation,0
42:49.1,192.168.1.130,Failed login attempt,0
19:49.1,192.168.1.80,DDoS detected,1
32:49.1,192.168.1.43,Failed login attempt,0
05:49.1,192.168.1.254,Normal operation,0
47:49.1,192.168.1.176,High CPU usage,0
03:49.1,192.168.1.187,DDoS detected,1
34:49.1,192.168.1.118,Failed login attempt,0
26:49.1,192.168.1.177,Connection timeout,0
03:49.1,192.168.1.216,Normal operation,0
45:49.1,192.168.1.136,Connection timeout,0
44:49.1,192.168.1.157,DDoS detected,1
16:49.1,192.168.1.88,Normal operation,0
59:49.1,192.168.1.65,DDoS detected,1
07:49.1,192.168.1.214,DDoS detected,1
04:49.1,192.168.1.136,High CPU usage,0
36:49.1,192.168.1.138,Connection timeout,0
05:49.1,192.168.1.99,High CPU usage,0
09:49.1,192.168.1.29,Failed login attempt,0
32:49.1,192.168.1.167,High CPU usage,0
48:49.1,192.168.1.83,Failed login attempt,0
05:49.1,192.168.1.78,DDoS detected,1
14:49.1,192.168.1.99,Connection timeout,0
25:49.1,192.168.1.192,Normal operation,0
06:49.1,192.168.1.22,Failed login attempt,0
14:49.1,192.168.1.212,High CPU usage,0
33:49.1,192.168.1.189,High CPU usage,0
43:49.1,192.168.1.57,High CPU usage,0
11:49.1,192.168.1.20,Failed login attempt,0
17:49.1,192.168.1.26,DDoS detected,1
45:49.1,192.168.1.6,Normal operation,0
50:49.1,192.168.1.45,Normal operation,0
28:49.1,192.168.1.127,Connection timeout,0
49:49.1,192.168.1.203,High CPU usage,0
59:49.1,192.168.1.225,Connection timeout,0
23:49.1,192.168.1.224,High CPU usage,0
37:49.1,192.168.1.46,DDoS detected,1
27:49.1,192.168.1.96,Connection timeout,0
37:49.1,192.168.1.172,Normal operation,0
44:49.1,192.168.1.134,Normal operation,0
55:49.1,192.168.1.231,Failed login attempt,0
47:49.1,192.168.1.64,High CPU usage,0
09:49.1,192.168.1.1,Connection timeout,0
05:49.1,192.168.1.85,Connection timeout,0
35:49.1,192.168.1.42,Normal operation,0
26:49.1,192.168.1.175,Normal operation,0
02:49.1,192.168.1.127,High CPU usage,0
14:49.1,192.168.1.187,High CPU usage,0
28:49.1,192.168.1.248,Connection timeout,0
18:49.1,192.168.1.117,Failed login attempt,0
59:49.1,192.168.1.124,Normal operation,0
58:49.1,192.168.1.202,Normal operation,0
06:49.1,192.168.1.120,High CPU usage,0
59:49.1,192.168.1.91,Normal operation,0
42:49.1,192.168.1.152,DDoS detected,1
48:49.1,192.168.1.64,High CPU usage,0
02:49.1,192.168.1.96,High CPU usage,0
35:49.1,192.168.1.130,High CPU usage,0
29:49.1,192.168.1.126,Normal operation,0
57:49.1,192.168.1.137,Normal operation,0
15:49.1,192.168.1.163,Normal operation,0
09:49.1,192.168.1.224,Failed login attempt,0
11:49.1,192.168.1.4,Connection timeout,0
38:49.1,192.168.1.203,Connection timeout,0
07:49.1,192.168.1.241,DDoS detected,1
05:49.1,192.168.1.92,Connection timeout,0
56:49.1,192.168.1.96,Normal operation,0
23:49.1,192.168.1.2,Failed login attempt,0
48:49.1,192.168.1.123,High CPU usage,0
27:49.1,192.168.1.244,Failed login attempt,0
20:49.1,192.168.1.192,High CPU usage,0
59:49.1,192.168.1.86,Failed login attempt,0
34:49.1,192.168.1.140,DDoS detected,1
46:49.1,192.168.1.158,Connection timeout,0
20:49.1,192.168.1.37,DDoS detected,1
50:49.1,192.168.1.255,High CPU usage,0
47:49.1,192.168.1.168,Failed login attempt,0
20:49.1,192.168.1.62,Connection timeout,0
22:49.1,192.168.1.242,Connection timeout,0
09:49.1,192.168.1.5,Normal operation,0
57:49.1,192.168.1.92,Failed login attempt,0
02:49.1,192.168.1.50,High CPU usage,0
09:49.1,192.168.1.206,DDoS detected,1
02:49.1,192.168.1.191,Connection timeout,0
43:49.1,192.168.1.19,Connection timeout,0
21:49.1,192.168.1.123,Normal operation,0
54:49.1,192.168.1.229,DDoS detected,1
48:49.1,192.168.1.27,Connection timeout,0
01:49.1,192.168.1.94,DDoS detected,1
48:49.1,192.168.1.154,Failed login attempt,0
08:49.1,192.168.1.177,Failed login attempt,0
04:49.1,192.168.1.166,Normal operation,0
06:49.1,192.168.1.249,High CPU usage,0
26:49.1,192.168.1.14,DDoS detected,1
02:49.1,192.168.1.243,DDoS detected,1
53:49.1,192.168.1.204,Connection timeout,0
50:49.1,192.168.1.228,Normal operation,0
27:49.1,192.168.1.131,Normal operation,0
17:49.1,192.168.1.52,High CPU usage,0
50:49.1,192.168.1.255,DDoS detected,1
11:49.1,192.168.1.175,Connection timeout,0
46:49.1,192.168.1.137,Normal operation,0
16:49.1,192.168.1.156,DDoS detected,1
38:49.1,192.168.1.47,High CPU usage,0
45:49.1,192.168.1.195,Normal operation,0
43:49.1,192.168.1.171,DDoS detected,1
33:49.1,192.168.1.78,Connection timeout,0
21:49.1,192.168.1.24,DDoS detected,1
06:49.1,192.168.1.128,Connection timeout,0
56:49.1,192.168.1.220,Normal operation,0
58:49.1,192.168.1.219,Connection timeout,0
32:49.1,192.168.1.132,Normal operation,0
58:49.1,192.168.1.153,DDoS detected,1
27:49.1,192.168.1.5,Failed login attempt,0
10:49.1,192.168.1.150,DDoS detected,1
10:49.1,192.168.1.99,Connection timeout,0
47:49.1,192.168.1.3,Normal operation,0
33:49.1,192.168.1.21,Failed login attempt,0
04:49.1,192.168.1.211,Failed login attempt,0
22:49.1,192.168.1.125,High CPU usage,0
28:49.1,192.168.1.152,DDoS detected,1
52:49.1,192.168.1.18,Normal operation,0
34:49.1,192.168.1.63,Failed login attempt,0
09:49.1,192.168.1.108,Normal operation,0
39:49.1,192.168.1.1,DDoS detected,1
33:49.1,192.168.1.99,High CPU usage,0
04:49.1,192.168.1.108,Normal operation,0
44:49.1,192.168.1.203,Failed login attempt,0
57:49.1,192.168.1.195,Connection timeout,0
32:49.1,192.168.1.146,Connection timeout,0
12:49.1,192.168.1.14,DDoS detected,1
22:49.1,192.168.1.50,Normal operation,0
22:49.1,192.168.1.62,Failed login attempt,0
50:49.1,192.168.1.83,High CPU usage,0
35:49.1,192.168.1.79,Failed login attempt,0
18:49.1,192.168.1.179,Normal operation,0
59:49.1,192.168.1.130,Failed login attempt,0
13:49.1,192.168.1.51,DDoS detected,1
36:49.1,192.168.1.126,Normal operation,0
06:49.1,192.168.1.177,DDoS detected,1
45:49.1,192.168.1.141,High CPU usage,0
40:49.1,192.168.1.120,Normal operation,0
46:49.1,192.168.1.242,Normal operation,0
18:49.1,192.168.1.106,Normal operation,0
04:49.1,192.168.1.245,Failed login attempt,0
22:49.1,192.168.1.44,Normal operation,0
52:49.1,192.168.1.117,Failed login attempt,0
36:49.1,192.168.1.140,Connection timeout,0
15:49.1,192.168.1.44,Normal operation,0
42:49.1,192.168.1.111,Failed login attempt,0
39:49.1,192.168.1.124,DDoS detected,1
52:49.1,192.168.1.199,Connection timeout,0
11:49.1,192.168.1.73,Connection timeout,0
10:49.1,192.168.1.70,Connection timeout,0
08:49.1,192.168.1.194,Failed login attempt,0
43:49.1,192.168.1.25,Failed login attempt,0
24:49.1,192.168.1.242,DDoS detected,1
54:49.1,192.168.1.181,Failed login attempt,0
15:49.1,192.168.1.47,DDoS detected,1
22:49.1,192.168.1.207,Connection timeout,0
27:49.1,192.168.1.15,Normal operation,0
20:49.1,192.168.1.207,Normal operation,0
54:49.1,192.168.1.92,Connection timeout,0
38:49.1,192.168.1.226,Normal operation,0
35:49.1,192.168.1.50,Failed login attempt,0
31:49.1,192.168.1.215,High CPU usage,0
21:49.1,192.168.1.143,Normal operation,0
26:49.1,192.168.1.175,Connection timeout,0
10:49.1,192.168.1.40,Connection timeout,0
15:49.1,192.168.1.226,High CPU usage,0
33:49.1,192.168.1.240,High CPU usage,0
44:49.1,192.168.1.66,Connection timeout,0
38:49.1,192.168.1.89,Normal operation,0
16:49.1,192.168.1.190,Normal operation,0
53:49.1,192.168.1.100,DDoS detected,1
47:49.1,192.168.1.230,Failed login attempt,0
34:49.1,192.168.1.13,DDoS detected,1
46:49.1,192.168.1.46,Normal operation,0
33:49.1,192.168.1.134,Connection timeout,0
18:49.1,192.168.1.136,Failed login attempt,0
35:49.1,192.168.1.253,DDoS detected,1
41:49.1,192.168.1.134,High CPU usage,0
17:49.1,192.168.1.108,Connection timeout,0
04:49.1,192.168.1.140,Connection timeout,0
36:49.1,192.168.1.128,Connection timeout,0
27:49.1,192.168.1.159,Failed login attempt,0
30:49.1,192.168.1.211,High CPU usage,0
30:49.1,192.168.1.247,Normal operation,0
13:49.1,192.168.1.161,Failed login attempt,0
56:49.1,192.168.1.184,High CPU usage,0
23:49.1,192.168.1.36,Connection timeout,0
36:49.1,192.168.1.17,Failed login attempt,0
23:49.1,192.168.1.207,Failed login attempt,0
03:49.1,192.168.1.100,DDoS detected,1
56:49.1,192.168.1.21,Failed login attempt,0
27:49.1,192.168.1.121,High CPU usage,0
58:49.1,192.168.1.231,High CPU usage,0
54:49.1,192.168.1.55,High CPU usage,0
08:49.1,192.168.1.158,Failed login attempt,0
57:49.1,192.168.1.29,DDoS detected,1
34:49.1,192.168.1.251,DDoS detected,1
23:49.1,192.168.1.244,Connection timeout,0
23:49.1,192.168.1.212,Connection timeout,0
12:49.1,192.168.1.168,DDoS detected,1
11:49.1,192.168.1.54,Connection timeout,0
50:49.1,192.168.1.139,Connection timeout,0
06:49.1,192.168.1.57,Normal operation,0
24:49.1,192.168.1.104,Failed login attempt,0
41:49.1,192.168.1.133,Normal operation,0
36:49.1,192.168.1.55,Connection timeout,0
33:49.1,192.168.1.25,Connection timeout,0
12:49.1,192.168.1.253,Connection timeout,0
00:49.1,192.168.1.29,DDoS detected,1
19:49.1,192.168.1.115,DDoS detected,1
22:49.1,192.168.1.196,High CPU usage,0
14:49.1,192.168.1.33,DDoS detected,1
02:49.1,192.168.1.11,High CPU usage,0
16:49.1,192.168.1.185,Connection timeout,0
27:49.1,192.168.1.149,DDoS detected,1
07:49.1,192.168.1.210,High CPU usage,0
26:49.1,192.168.1.205,Connection timeout,0
18:49.1,192.168.1.223,Failed login attempt,0
17:49.1,192.168.1.137,DDoS detected,1
44:49.1,192.168.1.53,DDoS detected,1
27:49.1,192.168.1.103,Connection timeout,0
19:49.1,192.168.1.95,Normal operation,0
10:49.1,192.168.1.162,DDoS detected,1
57:49.1,192.168.1.240,Connection timeout,0
11:49.1,192.168.1.29,High CPU usage,0
48:49.1,192.168.1.11,Normal operation,0
20:49.1,192.168.1.26,DDoS detected,1
17:49.1,192.168.1.187,Failed login attempt,0
40:49.1,192.168.1.185,Failed login attempt,0
35:49.1,192.168.1.12,High CPU usage,0
59:49.1,192.168.1.65,Normal operation,0
16:49.1,192.168.1.151,Normal operation,0
14:49.1,192.168.1.44,Failed login attempt,0
23:49.1,192.168.1.153,DDoS detected,1
38:49.1,192.168.1.10,Failed login attempt,0
49:49.1,192.168.1.112,High CPU usage,0
01:49.1,192.168.1.196,DDoS detected,1
10:49.1,192.168.1.84,Connection timeout,0
18:49.1,192.168.1.99,Normal operation,0
51:49.1,192.168.1.248,High CPU usage,0
09:49.1,192.168.1.112,Failed login attempt,0
27:49.1,192.168.1.144,Failed login attempt,0
02:49.1,192.168.1.122,Failed login attempt,0
35:49.1,192.168.1.225,High CPU usage,0
24:49.1,192.168.1.34,Failed login attempt,0
31:49.1,192.168.1.239,Connection timeout,0
06:49.1,192.168.1.224,Normal operation,0
03:49.1,192.168.1.10,Failed login attempt,0
00:49.1,192.168.1.1,Connection timeout,0
48:49.1,192.168.1.199,DDoS detected,1
46:49.1,192.168.1.146,Normal operation,0
36:49.1,192.168.1.239,Normal operation,0
07:49.1,192.168.1.116,DDoS detected,1
12:49.1,192.168.1.78,Connection timeout,0
07:49.1,192.168.1.92,Connection timeout,0
14:49.1,192.168.1.224,High CPU usage,0
17:49.1,192.168.1.175,DDoS detected,1
56:49.1,192.168.1.10,Failed login attempt,0
39:49.1,192.168.1.51,Normal operation,0
44:49.1,192.168.1.76,DDoS detected,1
33:49.1,192.168.1.71,DDoS detected,1
34:49.1,192.168.1.52,DDoS detected,1
49:49.1,192.168.1.7,Failed login attempt,0
47:49.1,192.168.1.242,Normal operation,0
